protein,rank
FGF23_HUMAN,0.022342977661001823
ASC_HUMAN,0.029660586387761333
CF120_HUMAN,0.030883520249750447
NHLC3_HUMAN,0.030851590080490605
OSTP_HUMAN,0.023860671889679365
GPC3_HUMAN,0.028046876472793476
MATN3_HUMAN,0.025437056159149835
ZPI_HUMAN,0.02571878376982929
MGT4A_HUMAN,0.02499997929535903
TBB4B_HUMAN,0.03981965350836923
TERA_HUMAN,0.03466960249092081
DMP1_HUMAN,0.02557015089682224
TOLIP_HUMAN,0.02944994406499807
ARSK_HUMAN,0.00665845253549287
APOA1_HUMAN,0.025202191527431143
PGES2_HUMAN,0.12049993173856301
GLU2B_HUMAN,0.028508573306182984
CADH2_HUMAN,0.021452013040413873
PCSK9_HUMAN,0.0295703585305122
HEXB_HUMAN,0.027926425023783064
PROC_HUMAN,0.026575804850634446
NUCB1_HUMAN,0.025719809134958797
BGAL_HUMAN,0.026683881561477992
T132A_HUMAN,0.02587661670848723
PADI2_HUMAN,0.030928864047478414
TCPB_HUMAN,0.027649542086504497
FA5_HUMAN,0.027139853383914937
MEN1_HUMAN,0.025197416209300574
DPP2_HUMAN,0.03305783011837236
MNDA_HUMAN,0.029272730229082826
TPPC1_HUMAN,0.030823562916642185
CO4A_HUMAN,0.022417179311563604
SAP3_HUMAN,0.032759244870474824
MBTP1_HUMAN,0.02857486766185495
HEP2_HUMAN,0.025009006680894823
AMTN_HUMAN,0.025308323086169454
IBP3_HUMAN,0.024065097884806184
PYGB_HUMAN,0.025884225082029817
CKAP4_HUMAN,0.025387480562443495
TBB5_HUMAN,0.03936527616506122
A1AG2_HUMAN,0.028353448309030294
HEBP2_HUMAN,0.03016500454375069
FUCO_HUMAN,0.03082117569739592
FRIL_HUMAN,0.028219434697739812
CATC_HUMAN,0.03127719729829076
SPRL1_HUMAN,0.025691382332942547
ADA10_HUMAN,0.024665611610159087
IL6_HUMAN,0.020747278031993655
BPI_HUMAN,0.030576982611367924
QSOX1_HUMAN,0.02807508682988616
SPB3_HUMAN,0.029675445275836973
APLP2_HUMAN,0.024963009184601093
S10A7_HUMAN,0.030039793886229925
FAF2_HUMAN,0.039274918763675566
LAMB1_HUMAN,0.02334884253961026
CSF1_HUMAN,0.02337858462468857
PENK_HUMAN,0.017879302724923066
SHSA5_HUMAN,0.025636428534528247
PLPL2_HUMAN,0.02554967028719347
DNJC3_HUMAN,0.03234609336983566
CSPG2_HUMAN,0.031683568149658184
LTBP1_HUMAN,0.025668154778455337
CCN1_HUMAN,0.025228631620504694
PRTN3_HUMAN,0.029384917529894097
TIMP1_HUMAN,0.024010735437405863
LEG1_HUMAN,0.02549541378728226
ACLY_HUMAN,0.02776488454308994
HORN_HUMAN,0.03087544225661975
FETUA_HUMAN,0.023346468919577115
GOLM1_HUMAN,0.02580120718398322
PPGB_HUMAN,0.030667150163046775
WFS1_HUMAN,0.10483054085109443
ECP_HUMAN,0.029875318975145452
LAMB2_HUMAN,0.023622720366031105
RNAS2_HUMAN,0.030000718788968084
FIBG_HUMAN,0.024482015272987954
FIBA_HUMAN,0.024309638463213313
IST1_HUMAN,0.03314101216739899
H0Y4K8_HUMAN,0.026388477263504597
TRY2_HUMAN,0.02954745059026668
CATG_HUMAN,0.028266016382778092
BPIB2_HUMAN,0.02502974052598851
BMP15_HUMAN,0.023806308467818137
GRN_HUMAN,0.02946662734333135
S11IP_HUMAN,0.030928890321853128
FABP5_HUMAN,0.02802392344822401
APOL1_HUMAN,0.02635757589539489
GALNS_HUMAN,0.029517293198317522
CPPED_HUMAN,0.029553522511293305
TTHY_HUMAN,0.028655163425268103
HS3S1_HUMAN,0.025243166026233096
HS2ST_HUMAN,0.2926623606194263
UST_HUMAN,0.015509536331194548
GPC6_HUMAN,0.031134244535363263
H6ST1_HUMAN,0.028097895728432663
PGBM_HUMAN,0.026656364839408968
SDC1_HUMAN,0.026722014326817704
EXT1_HUMAN,0.02550835429829825
AGRIN_HUMAN,0.02444897215385316
GPC2_HUMAN,0.031028109924484206
GCNT4_HUMAN,0.005880867554063427
GPC5_HUMAN,0.030875643159628038
GPC1_HUMAN,0.025540198757508504
GNT2A_HUMAN,0.0071441533311067664
K7EP71_HUMAN,0.03257670034782354
SDC3_HUMAN,0.025188366828109265
GCNT1_HUMAN,0.00543723136896117
SDC4_HUMAN,0.024811672127055477
GLCE_HUMAN,0.03786985390932499
GPC4_HUMAN,0.029761192404397056
SEM3F_HUMAN,0.007161429461449662
NET1_HUMAN,0.010590811631824282
PLXB2_HUMAN,0.00685187572794029
EFNB1_HUMAN,0.013805930918727827
PLXC1_HUMAN,0.005457961147761271
EFNB3_HUMAN,0.013425034646087575
PLXB1_HUMAN,0.009289396650824322
EFNA3_HUMAN,0.009899224233285982
PLXA4_HUMAN,0.00949227589760058
PLXD1_HUMAN,0.009909027512904497
PLXA3_HUMAN,0.009853509135710859
EFNA1_HUMAN,0.012787251402607749
EFNA2_HUMAN,0.010533017558265845
PLXB3_HUMAN,0.007042032306572058
PLXA1_HUMAN,0.009748160513221709
NRP1_HUMAN,0.010439846214094084
